creator_id,followers,following,engagement_rate,total_posts,account_age_days,tier,categories,platforms,languages,total_campaigns,successful_campaigns,success_rate,overall_rating,total_earnings,is_verified,bio,audience_age_18_24,audience_age_25_34,audience_age_35_44,audience_female_pct,audience_male_pct
794,217721,16764,0.0408,188,530,mid,"[""Health"", ""Gaming""]","[""YouTube"", ""Twitter""]","[""Hindi"", ""Spanish""]",16,7,0.497,2.69,28278.53,False,Passionate about Health & Gaming. Mid influencer.,0.435,0.261,0.174,28.4,71.6
795,8178547,1294968,0.0148,422,231,mega,"[""Parenting"", ""Fashion""]","[""TikTok"", ""LinkedIn""]","[""French""]",14,10,0.761,4.0,3706261.09,True,Passionate about Parenting & Fashion. Mega influencer.,0.231,0.269,0.269,76.6,23.4
796,1229388,89377,0.0117,347,241,mega,"[""Health"", ""DIY"", ""Art""]","[""TikTok""]","[""Arabic"", ""French""]",17,15,0.91,4.84,1055409.46,True,Passionate about Health & DIY. Mega influencer.,0.231,0.269,0.269,53.9,46.1
797,10129,19372,0.0246,661,1430,micro,"[""Business""]","[""Instagram"", ""LinkedIn""]","[""Hindi"", ""Spanish""]",17,11,0.687,3.59,14464.0,False,Passionate about Business. Micro influencer.,0.261,0.348,0.261,52.1,47.9
798,117047,40782,0.0289,479,791,mid,"[""Fashion"", ""Music""]","[""YouTube"", ""Instagram""]","[""English""]",27,22,0.848,4.09,234354.78,False,Passionate about Fashion & Music. Mid influencer.,0.435,0.261,0.174,78.8,21.2
799,112706,30651,0.0208,250,865,mid,"[""Health""]","[""Facebook"", ""TikTok""]","[""Arabic"", ""Japanese""]",15,6,0.427,2.28,24990.45,True,Passionate about Health. Mid influencer.,0.231,0.269,0.269,47.8,52.2
800,266078,95595,0.0458,248,836,mid,"[""Art""]","[""LinkedIn""]","[""Japanese"", ""Spanish""]",28,23,0.842,4.01,111117.54,False,Passionate about Art. Mid influencer.,0.3,0.35,0.2,52.1,47.9
801,17128,6012,0.0058,394,186,micro,"[""Pets""]","[""Facebook""]","[""Hindi""]",4,2,0.729,3.43,2736.02,False,Passionate about Pets. Micro influencer.,0.3,0.35,0.2,47.5,52.5
802,9036,16926,0.0065,230,640,nano,"[""Technology"", ""Music"", ""Fitness""]","[""TikTok"", ""Instagram""]","[""Arabic""]",3,1,0.542,2.52,201.53,False,Passionate about Technology & Music. Nano influencer.,0.435,0.261,0.174,35.6,64.4
803,460918,180824,0.0192,116,1362,mid,"[""Travel""]","[""YouTube"", ""Facebook""]","[""Italian""]",45,33,0.747,3.44,290256.03,True,Passionate about Travel. Mid influencer.,0.3,0.35,0.2,53.3,46.7
804,29704,23329,0.0171,295,366,micro,"[""Health"", ""DIY""]","[""LinkedIn""]","[""Spanish""]",4,3,0.76,3.98,4662.84,False,Passionate about Health & DIY. Micro influencer.,0.231,0.269,0.269,46.0,54.0
805,82323,31562,0.03,186,344,mid,"[""Sports""]","[""LinkedIn""]","[""Japanese""]",8,4,0.598,2.78,28084.06,False,Passionate about Sports. Mid influencer.,0.3,0.35,0.2,45.9,54.1
806,3300,4608,0.042,312,465,nano,"[""Lifestyle"", ""Beauty""]","[""YouTube""]","[""Spanish""]",0,0,0.74,3.68,0.0,False,Passionate about Lifestyle & Beauty. Nano influencer.,0.3,0.35,0.2,67.4,32.6
807,19926,17917,0.0066,415,596,micro,"[""Art""]","[""Instagram"", ""Twitter""]","[""Hindi"", ""English""]",10,6,0.642,3.34,3341.26,False,Passionate about Art. Micro influencer.,0.3,0.35,0.2,51.3,48.7
808,165372,46416,0.0196,515,80,mid,"[""Sports"", ""Food""]","[""Instagram""]","[""English""]",1,0,0.778,4.26,0.0,False,Passionate about Sports & Food. Mid influencer.,0.3,0.35,0.2,62.8,37.2
809,119259,42425,0.0087,198,559,mid,"[""Technology""]","[""LinkedIn""]","[""English""]",13,5,0.436,2.22,14758.45,True,Passionate about Technology. Mid influencer.,0.3,0.35,0.2,34.4,65.6
810,5533,8469,0.0497,81,270,nano,"[""Food""]","[""Twitter"", ""TikTok""]","[""Arabic""]",0,0,0.659,3.5,0.0,False,Passionate about Food. Nano influencer.,0.3,0.35,0.2,59.2,40.8
811,137016,64973,0.0061,136,382,mid,"[""Parenting"", ""Music""]","[""YouTube"", ""TikTok""]","[""French"", ""Portuguese""]",8,5,0.63,3.4,42943.77,False,Passionate about Parenting & Music. Mid influencer.,0.435,0.261,0.174,54.1,45.9
812,35825,67864,0.0797,626,340,micro,"[""Gaming""]","[""Instagram""]","[""Italian""]",4,1,0.405,1.86,1111.3,False,Passionate about Gaming. Micro influencer.,0.435,0.261,0.174,27.0,73.0
813,89192,34130,0.034,159,629,mid,"[""Art"", ""Music"", ""Parenting""]","[""Instagram""]","[""Portuguese""]",14,10,0.768,4.1,31636.6,False,Passionate about Art & Music. Mid influencer.,0.435,0.261,0.174,47.7,52.3
814,4233,1249,0.0655,128,2140,nano,"[""DIY""]","[""LinkedIn"", ""Instagram""]","[""Korean""]",12,7,0.663,3.27,2460.99,False,Passionate about DIY. Nano influencer.,0.3,0.35,0.2,46.2,53.8
815,44008,55707,0.0342,209,496,micro,"[""Entertainment""]","[""Facebook""]","[""Italian""]",4,1,0.419,1.94,1780.39,False,Passionate about Entertainment. Micro influencer.,0.3,0.35,0.2,47.8,52.2
816,51885,25585,0.0221,405,212,mid,"[""Beauty""]","[""Twitter""]","[""Hindi""]",6,4,0.777,4.27,18001.87,False,Passionate about Beauty. Mid influencer.,0.3,0.35,0.2,72.8,27.2
817,36853,14526,0.0537,259,600,micro,"[""Food"", ""Finance""]","[""YouTube""]","[""Portuguese""]",7,4,0.655,3.25,7449.68,False,Passionate about Food & Finance. Micro influencer.,0.261,0.348,0.261,68.0,32.0
818,13452,5633,0.0575,262,739,micro,"[""Gaming""]","[""Facebook""]","[""Spanish""]",9,5,0.579,3.04,5540.07,False,Passionate about Gaming. Micro influencer.,0.435,0.261,0.174,38.6,61.4
819,6482,6147,0.0234,177,201,nano,"[""Lifestyle"", ""Parenting"", ""Fashion""]","[""Instagram"", ""LinkedIn""]","[""German""]",1,0,0.372,1.88,0.0,False,Passionate about Lifestyle & Parenting. Nano influencer.,0.231,0.269,0.269,71.7,28.3
820,17161,2303,0.0256,617,1813,micro,"[""Beauty""]","[""Twitter"", ""TikTok""]","[""Japanese""]",20,11,0.583,3.18,11149.41,False,Passionate about Beauty. Micro influencer.,0.3,0.35,0.2,67.5,32.5
821,1865029,405346,0.0088,304,974,mega,"[""Technology"", ""Food"", ""Beauty""]","[""Facebook""]","[""Japanese""]",99,50,0.509,2.42,19913731.8,True,Passionate about Technology & Food. Mega influencer.,0.3,0.35,0.2,65.1,34.9
822,1629054,193803,0.0097,116,667,mega,"[""Lifestyle"", ""Education"", ""Photography""]","[""Twitter""]","[""Italian""]",72,63,0.882,4.17,4673777.96,True,Passionate about Lifestyle & Education. Mega influencer.,0.3,0.35,0.2,54.9,45.1
823,29448,20521,0.0256,126,847,micro,"[""Music"", ""Fitness"", ""Finance""]","[""Instagram"", ""Facebook""]","[""English""]",10,5,0.597,2.9,6217.6,False,Passionate about Music & Fitness. Micro influencer.,0.435,0.261,0.174,65.7,34.3
824,17705,17250,0.0068,279,1397,micro,"[""Food"", ""Lifestyle""]","[""Facebook"", ""Instagram""]","[""Japanese"", ""Spanish""]",17,8,0.516,2.4,5163.51,False,Passionate about Food & Lifestyle. Micro influencer.,0.3,0.35,0.2,60.0,40.0
825,11073,21555,0.0302,309,618,micro,"[""Entertainment"", ""Sports""]","[""TikTok"", ""LinkedIn""]","[""Spanish""]",5,2,0.537,2.64,2194.86,False,Passionate about Entertainment & Sports. Micro influencer.,0.3,0.35,0.2,46.1,53.9
826,10283,18959,0.0253,312,505,micro,"[""Pets""]","[""Twitter"", ""Instagram""]","[""Italian""]",5,2,0.558,2.95,1348.35,False,Passionate about Pets. Micro influencer.,0.3,0.35,0.2,48.3,51.7
827,2600100,371856,0.0256,194,426,mega,"[""Travel"", ""Sports"", ""DIY""]","[""LinkedIn""]","[""Hindi""]",36,32,0.893,4.46,4647746.86,True,Passionate about Travel & Sports. Mega influencer.,0.3,0.35,0.2,54.8,45.2
828,526109,130154,0.005,167,356,macro,"[""Lifestyle"", ""Entertainment""]","[""TikTok""]","[""Hindi""]",24,18,0.786,3.78,676816.86,True,Passionate about Lifestyle & Entertainment. Macro influencer.,0.3,0.35,0.2,52.0,48.0
829,83011,39949,0.0368,167,830,mid,"[""Business"", ""Travel""]","[""LinkedIn"", ""Facebook""]","[""German""]",29,22,0.767,4.06,156303.31,False,Passionate about Business & Travel. Mid influencer.,0.261,0.348,0.261,52.0,48.0
830,78534,32994,0.0104,227,1310,mid,"[""Technology"", ""Fashion""]","[""Twitter"", ""Instagram""]","[""German"", ""Arabic""]",33,19,0.605,2.77,145653.8,False,Passionate about Technology & Fashion. Mid influencer.,0.3,0.35,0.2,81.5,18.5
831,138199,22299,0.0217,345,305,mid,"[""Finance"", ""Fashion""]","[""TikTok""]","[""English"", ""Japanese""]",6,2,0.499,2.49,5657.12,False,Passionate about Finance & Fashion. Mid influencer.,0.261,0.348,0.261,75.8,24.2
832,50138,20551,0.0054,372,293,mid,"[""Sports""]","[""Instagram"", ""YouTube""]","[""Arabic"", ""German""]",3,2,0.742,3.87,13815.29,False,Passionate about Sports. Mid influencer.,0.3,0.35,0.2,48.5,51.5
833,158217,49707,0.0488,454,169,mid,"[""Art""]","[""Twitter""]","[""English""]",4,3,0.837,4.53,10569.81,True,Passionate about Art. Mid influencer.,0.3,0.35,0.2,54.1,45.9
834,16673,29283,0.0513,383,1033,micro,"[""Technology"", ""Music""]","[""Instagram""]","[""English""]",12,7,0.639,2.97,4424.02,False,Passionate about Technology & Music. Micro influencer.,0.435,0.261,0.174,43.1,56.9
835,1753,2976,0.0218,149,1182,nano,"[""Lifestyle""]","[""Facebook""]","[""Japanese"", ""Italian""]",6,4,0.766,3.83,1175.17,False,Passionate about Lifestyle. Nano influencer.,0.3,0.35,0.2,51.4,48.6
836,18104,24561,0.048,64,1082,micro,"[""Entertainment""]","[""LinkedIn"", ""Instagram""]","[""Hindi""]",13,7,0.542,2.61,13879.07,False,Passionate about Entertainment. Micro influencer.,0.3,0.35,0.2,51.2,48.8
837,54027,14408,0.0105,608,326,mid,"[""Gaming"", ""Parenting""]","[""YouTube""]","[""Japanese"", ""Spanish""]",10,7,0.796,3.9,54492.39,False,Passionate about Gaming & Parenting. Mid influencer.,0.435,0.261,0.174,32.8,67.2
838,23317,5072,0.0484,136,2278,micro,"[""DIY"", ""Photography""]","[""Instagram"", ""Twitter""]","[""French""]",31,24,0.78,4.07,24840.03,False,Passionate about DIY & Photography. Micro influencer.,0.3,0.35,0.2,52.1,47.9
839,1666789,506631,0.005,214,1992,mega,"[""Lifestyle""]","[""TikTok"", ""LinkedIn""]","[""Italian""]",147,101,0.693,3.36,41698555.95,True,Passionate about Lifestyle. Mega influencer.,0.3,0.35,0.2,51.3,48.7
840,353936,138243,0.0128,220,583,mid,"[""Health"", ""Education"", ""DIY""]","[""Twitter""]","[""Portuguese""]",17,13,0.775,3.64,45370.14,False,Passionate about Health & Education. Mid influencer.,0.231,0.269,0.269,48.6,51.4
841,11178,17236,0.0264,121,308,micro,"[""Lifestyle""]","[""Instagram"", ""YouTube""]","[""French""]",4,1,0.481,2.26,1544.28,False,Passionate about Lifestyle. Micro influencer.,0.3,0.35,0.2,47.1,52.9
842,12948,5774,0.0678,199,638,micro,"[""DIY""]","[""Instagram""]","[""French""]",10,3,0.37,1.94,2727.93,False,Passionate about DIY. Micro influencer.,0.3,0.35,0.2,54.0,46.0
843,8973,17080,0.0618,100,628,nano,"[""Gaming"", ""Food""]","[""Twitter"", ""LinkedIn""]","[""Italian""]",5,4,0.855,4.1,513.29,False,Passionate about Gaming & Food. Nano influencer.,0.435,0.261,0.174,29.7,70.3
844,84225,37838,0.015,292,683,mid,"[""Art""]","[""Instagram""]","[""Arabic""]",24,12,0.521,2.42,82960.12,False,Passionate about Art. Mid influencer.,0.3,0.35,0.2,45.2,54.8
845,96450,18307,0.0159,638,346,mid,"[""Finance""]","[""YouTube""]","[""Korean""]",6,4,0.709,3.23,30960.23,False,Passionate about Finance. Mid influencer.,0.261,0.348,0.261,49.6,50.4
846,9452,13220,0.0416,139,399,nano,"[""Sports"", ""Entertainment""]","[""TikTok""]","[""Spanish""]",0,0,0.42,2.31,0.0,False,Passionate about Sports & Entertainment. Nano influencer.,0.3,0.35,0.2,49.7,50.3
847,27750,44487,0.0098,309,165,micro,"[""Fitness""]","[""YouTube""]","[""Portuguese""]",1,0,0.451,2.06,0.0,False,Passionate about Fitness. Micro influencer.,0.3,0.35,0.2,55.5,44.5
848,107715,27200,0.0098,231,593,mid,"[""Photography"", ""Beauty""]","[""YouTube""]","[""Italian""]",18,11,0.636,2.98,44209.57,False,Passionate about Photography & Beauty. Mid influencer.,0.3,0.35,0.2,81.3,18.7
849,521525,97509,0.006,42,555,macro,"[""Technology"", ""Fitness""]","[""LinkedIn"", ""YouTube""]","[""Italian""]",30,11,0.394,1.92,336340.92,False,Passionate about Technology & Fitness. Macro influencer.,0.3,0.35,0.2,37.1,62.9
850,12405,10389,0.0232,465,237,micro,"[""Health""]","[""Facebook"", ""Instagram""]","[""Portuguese""]",2,1,0.551,2.89,1180.43,False,Passionate about Health. Micro influencer.,0.231,0.269,0.269,52.4,47.6
851,2903,1725,0.0241,202,667,nano,"[""Music""]","[""YouTube"", ""Instagram""]","[""Japanese""]",7,3,0.487,2.34,563.32,False,Passionate about Music. Nano influencer.,0.435,0.261,0.174,50.1,49.9
852,11858,23651,0.028,212,104,micro,"[""Entertainment""]","[""Facebook"", ""LinkedIn""]","[""German""]",1,0,0.831,4.19,0.0,False,Passionate about Entertainment. Micro influencer.,0.3,0.35,0.2,54.8,45.2
853,58447,19603,0.0199,165,1314,mid,"[""Gaming""]","[""Twitter""]","[""Spanish""]",38,33,0.88,4.74,213841.84,True,Passionate about Gaming. Mid influencer.,0.435,0.261,0.174,31.8,68.2
854,8018,11845,0.085,426,260,nano,"[""Technology"", ""Gaming""]","[""Instagram"", ""LinkedIn""]","[""German""]",0,0,0.61,3.26,0.0,False,Passionate about Technology & Gaming. Nano influencer.,0.435,0.261,0.174,35.3,64.7
855,17880,17921,0.0633,518,901,micro,"[""Technology"", ""Travel"", ""Health""]","[""TikTok""]","[""Spanish""]",12,6,0.548,2.94,5759.1,False,Passionate about Technology & Travel. Micro influencer.,0.231,0.269,0.269,38.3,61.7
856,7808,11205,0.0809,53,579,nano,"[""DIY""]","[""Facebook""]","[""Portuguese""]",2,0,0.476,2.61,0.0,False,Passionate about DIY. Nano influencer.,0.3,0.35,0.2,47.7,52.3
857,4650,5958,0.0491,210,602,nano,"[""Fitness""]","[""Instagram""]","[""Spanish""]",2,0,0.473,2.52,0.0,False,Passionate about Fitness. Nano influencer.,0.3,0.35,0.2,57.2,42.8
858,15495,23608,0.0067,99,2466,micro,"[""Travel""]","[""LinkedIn""]","[""Korean""]",34,19,0.575,2.91,23471.94,False,Passionate about Travel. Micro influencer.,0.3,0.35,0.2,51.5,48.5
859,80178,8077,0.0151,238,1085,mid,"[""Technology""]","[""Instagram""]","[""Italian""]",29,26,0.899,4.5,176254.4,False,Passionate about Technology. Mid influencer.,0.3,0.35,0.2,41.5,58.5
860,127878,50143,0.0271,239,766,mid,"[""Gaming""]","[""Instagram""]","[""Korean""]",25,16,0.674,3.42,172983.9,False,Passionate about Gaming. Mid influencer.,0.435,0.261,0.174,38.5,61.5
861,137460,29877,0.0114,102,1794,mid,"[""Beauty"", ""Food"", ""Art""]","[""LinkedIn""]","[""Japanese""]",54,33,0.622,2.85,208026.89,True,Passionate about Beauty & Food. Mid influencer.,0.3,0.35,0.2,82.5,17.5
862,91360,16330,0.0269,336,295,mid,"[""Business""]","[""Instagram"", ""Twitter""]","[""Japanese""]",11,6,0.561,3.08,15480.72,False,Passionate about Business. Mid influencer.,0.261,0.348,0.261,53.7,46.3
863,639038,123517,0.0064,259,703,macro,"[""Food"", ""Finance""]","[""YouTube"", ""LinkedIn""]","[""Portuguese""]",38,27,0.721,3.58,874958.37,False,Passionate about Food & Finance. Macro influencer.,0.261,0.348,0.261,58.2,41.8
864,137027,8398,0.0248,201,462,mid,"[""Music"", ""Entertainment"", ""Technology""]","[""Instagram"", ""Facebook""]","[""Hindi""]",14,9,0.644,3.33,17577.23,False,Passionate about Music & Entertainment. Mid influencer.,0.435,0.261,0.174,33.2,66.8
865,34108,23006,0.0523,177,1029,micro,"[""Photography"", ""Lifestyle""]","[""LinkedIn""]","[""Portuguese""]",12,9,0.754,3.69,6256.94,False,Passionate about Photography & Lifestyle. Micro influencer.,0.3,0.35,0.2,48.9,51.1
866,22201,6622,0.0236,250,534,micro,"[""Business"", ""Art""]","[""Facebook"", ""Twitter""]","[""English""]",5,2,0.521,2.59,2254.14,False,Passionate about Business & Art. Micro influencer.,0.261,0.348,0.261,52.7,47.3
867,104807,14365,0.005,458,193,mid,"[""Fitness""]","[""TikTok""]","[""Japanese""]",6,3,0.551,2.91,9957.52,False,Passionate about Fitness. Mid influencer.,0.3,0.35,0.2,60.9,39.1
868,85998,17681,0.0325,314,1358,mid,"[""Technology"", ""Art"", ""Travel""]","[""LinkedIn""]","[""Arabic""]",27,15,0.567,3.01,34307.81,True,Passionate about Technology & Art. Mid influencer.,0.3,0.35,0.2,26.6,73.4
869,26822,13717,0.032,505,495,micro,"[""Lifestyle""]","[""LinkedIn""]","[""Arabic""]",7,4,0.636,3.03,7867.73,False,Passionate about Lifestyle. Micro influencer.,0.3,0.35,0.2,45.2,54.8
870,14601,20885,0.0418,214,1367,micro,"[""Fashion""]","[""Twitter"", ""TikTok""]","[""Korean"", ""Arabic""]",21,15,0.762,3.76,25244.64,False,Passionate about Fashion. Micro influencer.,0.3,0.35,0.2,68.5,31.5
871,51845,1356,0.0228,151,575,mid,"[""Business""]","[""TikTok"", ""Facebook""]","[""Arabic""]",18,9,0.538,2.94,86072.02,False,Passionate about Business. Mid influencer.,0.261,0.348,0.261,45.6,54.4
872,46332,17195,0.068,480,433,micro,"[""Education"", ""Health""]","[""TikTok""]","[""French""]",6,3,0.531,2.79,2933.18,False,Passionate about Education & Health. Micro influencer.,0.231,0.269,0.269,53.7,46.3
873,182289,44930,0.009,372,248,mid,"[""Fashion""]","[""TikTok""]","[""Hindi""]",3,1,0.568,2.99,4070.85,False,Passionate about Fashion. Mid influencer.,0.3,0.35,0.2,83.4,16.6
874,24743,17735,0.0239,632,365,micro,"[""Lifestyle""]","[""Instagram""]","[""Portuguese""]",6,3,0.609,3.07,2503.98,False,Passionate about Lifestyle. Micro influencer.,0.3,0.35,0.2,48.1,51.9
875,32978,32282,0.0181,100,1764,micro,"[""Beauty"", ""Business""]","[""Facebook"", ""TikTok""]","[""Hindi""]",19,11,0.587,3.06,19145.26,False,Passionate about Beauty & Business. Micro influencer.,0.261,0.348,0.261,65.8,34.2
876,69056,19961,0.0291,184,619,mid,"[""Lifestyle""]","[""YouTube""]","[""Spanish""]",17,12,0.728,3.79,93466.0,False,Passionate about Lifestyle. Mid influencer.,0.3,0.35,0.2,45.5,54.5
877,140266,62003,0.0352,218,928,mid,"[""Lifestyle""]","[""LinkedIn""]","[""German""]",26,15,0.602,3.28,99453.63,False,Passionate about Lifestyle. Mid influencer.,0.3,0.35,0.2,48.4,51.6
878,185974,91200,0.0128,466,418,mid,"[""Music""]","[""Facebook"", ""Instagram""]","[""German""]",10,6,0.66,3.51,23900.76,False,Passionate about Music. Mid influencer.,0.435,0.261,0.174,53.2,46.8
879,1225,989,0.0379,97,353,nano,"[""DIY""]","[""Twitter"", ""TikTok""]","[""French""]",1,0,0.815,4.43,0.0,False,Passionate about DIY. Nano influencer.,0.3,0.35,0.2,48.0,52.0
880,6747,9757,0.1043,836,115,nano,"[""Food"", ""Lifestyle""]","[""Facebook"", ""TikTok""]","[""Italian""]",0,0,0.667,3.46,0.0,False,Passionate about Food & Lifestyle. Nano influencer.,0.3,0.35,0.2,56.6,43.4
881,85647,32945,0.0247,387,907,mid,"[""DIY"", ""Fashion"", ""Finance""]","[""Facebook""]","[""Hindi""]",27,13,0.493,2.3,71301.68,False,Passionate about DIY & Fashion. Mid influencer.,0.261,0.348,0.261,83.5,16.5
882,56903,17013,0.0215,391,712,mid,"[""Technology""]","[""Facebook""]","[""German"", ""Korean""]",12,9,0.833,3.92,24456.98,False,Passionate about Technology. Mid influencer.,0.3,0.35,0.2,39.4,60.6
883,59572,23818,0.0315,215,683,mid,"[""Pets""]","[""TikTok""]","[""French"", ""Korean""]",24,21,0.876,4.23,160831.72,False,Passionate about Pets. Mid influencer.,0.3,0.35,0.2,53.2,46.8
884,16506,6756,0.0446,267,201,micro,"[""Beauty""]","[""Instagram""]","[""English""]",3,2,0.737,3.69,3450.47,False,Passionate about Beauty. Micro influencer.,0.3,0.35,0.2,76.2,23.8
885,214285,37945,0.0097,210,1713,mid,"[""Lifestyle"", ""Photography"", ""Fashion""]","[""Facebook"", ""Twitter""]","[""English""]",38,34,0.912,4.51,245875.39,True,Passionate about Lifestyle & Photography. Mid influencer.,0.3,0.35,0.2,65.0,35.0
886,10863,8852,0.0119,121,805,micro,"[""Education""]","[""Facebook""]","[""German"", ""French""]",10,6,0.674,3.29,13412.83,False,Passionate about Education. Micro influencer.,0.3,0.35,0.2,52.6,47.4
887,25393,7539,0.019,553,497,micro,"[""Education"", ""Food"", ""Photography""]","[""Instagram""]","[""English""]",7,2,0.413,2.26,2725.11,False,Passionate about Education & Food. Micro influencer.,0.3,0.35,0.2,58.5,41.5
888,15347,2997,0.0782,434,591,micro,"[""Technology""]","[""Facebook"", ""YouTube""]","[""Spanish"", ""Arabic""]",10,4,0.456,2.29,6073.91,False,Passionate about Technology. Micro influencer.,0.3,0.35,0.2,27.3,72.7
889,884733,300559,0.0136,626,1363,macro,"[""Finance""]","[""Instagram""]","[""Italian""]",60,34,0.574,2.82,1918676.31,True,Passionate about Finance. Macro influencer.,0.261,0.348,0.261,51.8,48.2
890,12379,7032,0.0725,293,624,micro,"[""Health""]","[""Facebook"", ""Instagram""]","[""Italian""]",9,7,0.78,4.24,4644.15,False,Passionate about Health. Micro influencer.,0.231,0.269,0.269,54.8,45.2
891,689689,90277,0.005,364,550,macro,"[""Sports""]","[""TikTok""]","[""French""]",36,20,0.559,2.64,913962.29,True,Passionate about Sports. Macro influencer.,0.3,0.35,0.2,47.6,52.4
892,69347,3483,0.0054,198,57,mid,"[""Food"", ""Art"", ""Business""]","[""LinkedIn"", ""TikTok""]","[""French"", ""Arabic""]",1,0,0.483,2.26,0.0,False,Passionate about Food & Art. Mid influencer.,0.261,0.348,0.261,68.2,31.8
893,15415,10089,0.0083,268,1484,micro,"[""Photography"", ""Finance"", ""Lifestyle""]","[""LinkedIn""]","[""Hindi""]",19,15,0.794,4.07,20177.4,False,Passionate about Photography & Finance. Micro influencer.,0.261,0.348,0.261,55.0,45.0
894,11667,5295,0.0107,250,2256,micro,"[""Food"", ""Health"", ""Sports""]","[""LinkedIn""]","[""Portuguese""]",42,22,0.544,2.6,40753.97,False,Passionate about Food & Health. Micro influencer.,0.231,0.269,0.269,63.6,36.4
