creator_id,name,follower_count,tier,engagement_rate,categories,platforms,primary_language,city,audience_age_18_24,audience_age_25_34,audience_age_35_44,audience_female_pct,audience_male_pct,total_campaigns,successful_campaigns,success_rate,overall_rating,is_verified,total_earnings,avg_response_time_hours,completion_rate,created_at
IN_CR_00668,Creator_668,48576,micro,30.07,"Education & Skills,Entertainment & Comedy,Technology & Gadgets","Twitter,Josh,ShareChat",Hindi,Bangalore,64.5,40.8,0.0,33.1,66.9,1,0,0.0,2.51,False,0.0,2.4422540005515305,80.3,2023-09-07T00:00:00
IN_CR_00669,Creator_669,2630,nano,4.86,"Music & Dance,Finance & Investment,Beauty & Makeup","YouTube,LinkedIn",English,Hyderabad,69.9,35.6,0.0,85.0,15.0,6,5,83.3,4.28,False,41108.71733007093,3.788545100788896,93.3,2024-04-26T00:00:00
IN_CR_00670,Creator_670,8145,nano,9.78,Technology & Gadgets,"Twitter,Instagram",Bengali,Chandigarh,91.0,27.4,0.0,27.4,72.6,3,2,66.7,3.15,False,14166.499995312699,8.202527285552112,69.9,2024-01-14T00:00:00
IN_CR_00671,Creator_671,10122,micro,6.2,"Fashion & Lifestyle,Sports & Cricket","LinkedIn,Josh,TikTok (historical),Twitter",Hindi,Hyderabad,75.1,42.3,0.0,80.7,19.3,1,0,0.0,4.11,False,0.0,4.5347787324184035,75.4,2023-02-27T00:00:00
IN_CR_00672,Creator_672,2379,nano,6.1,"Fashion & Lifestyle,Travel & Tourism,Regional Content",Instagram,Marathi,Chandigarh,68.6,48.8,0.0,88.4,11.6,7,6,85.7,4.81,False,102276.3656683407,9.396646627702328,85.9,2025-05-30T00:00:00
IN_CR_00673,Creator_673,500,nano,10.19,"Beauty & Makeup,News & Current Affairs","Instagram,ShareChat",Hindi,Pune,68.7,71.5,0.0,64.9,35.1,6,5,83.3,4.02,True,7387.85613638681,13.659258139581532,89.8,2023-11-27T00:00:00
IN_CR_00674,Creator_674,500,nano,10.24,"Music & Dance,Education & Skills","ShareChat,YouTube",English,Kochi,41.8,19.5,38.7,49.1,50.9,7,5,71.4,4.22,True,40260.537089811885,2.0165530747606537,83.7,2024-03-28T00:00:00
IN_CR_00675,Creator_675,68014,mid,2.3,"Food & Cooking,Entertainment & Comedy",Chingari,Hindi,Ahmedabad,44.3,49.1,6.5,49.8,50.2,3,2,66.7,4.61,False,48080.989853623534,14.281214782545117,75.1,2025-05-03T00:00:00
IN_CR_00676,Creator_676,500,nano,7.08,"Education & Skills,Technology & Gadgets,Music & Dance",LinkedIn,English,Delhi,70.1,79.0,0.0,41.8,58.2,5,4,80.0,3.68,False,2654.0029043024633,2.163624880082088,96.2,2023-12-08T00:00:00
IN_CR_00677,Creator_677,3518,nano,14.33,Finance & Investment,"Moj,Instagram,Twitter,YouTube",Hindi,Kolkata,82.2,58.6,0.0,47.0,53.0,4,3,75.0,3.13,True,4582.390116851458,21.25036246822211,96.2,2023-11-28T00:00:00
IN_CR_00678,Creator_678,1261,nano,13.76,"Health & Fitness,Gaming",Twitter,Tamil,Bangalore,73.7,55.9,0.0,48.2,51.8,11,8,72.7,4.92,False,36603.424787319454,3.5617741203115862,75.9,2024-12-06T00:00:00
IN_CR_00679,Creator_679,1409,nano,6.06,"Devotional & Spirituality,Entertainment & Comedy","LinkedIn,Facebook",Hindi,Chennai,69.4,85.6,0.0,36.8,63.2,7,6,85.7,4.71,False,4667.7844167326775,9.917890550636066,95.3,2024-11-03T00:00:00
IN_CR_00680,Creator_680,6319,nano,14.57,Finance & Investment,"TikTok (historical),Facebook",Tamil,Ahmedabad,76.6,30.3,0.0,74.2,25.8,6,4,66.7,3.69,False,5084.273732180634,8.122850433799131,66.7,2024-04-19T00:00:00
IN_CR_00681,Creator_681,17778,micro,8.28,"Finance & Investment,Regional Content,Food & Cooking",Instagram,English,Ahmedabad,81.3,44.9,0.0,42.1,57.9,3,2,66.7,4.23,False,15111.146997348267,16.413859318479993,84.0,2025-08-21T00:00:00
IN_CR_00682,Creator_682,2743,nano,39.8,"Sports & Cricket,Food & Cooking,Music & Dance","YouTube,ShareChat,Instagram,Facebook",Tamil,Mumbai,89.4,32.6,0.0,49.6,50.4,4,2,50.0,3.56,False,6160.636740398232,28.47614593322361,65.7,2023-02-03T00:00:00
IN_CR_00683,Creator_683,6215,nano,23.32,Fashion & Lifestyle,Moj,Hindi,Hyderabad,94.2,35.8,0.0,67.7,32.3,6,4,66.7,3.91,True,5491.862993469188,11.038769075524126,69.1,2023-02-03T00:00:00
IN_CR_00684,Creator_684,1466,nano,12.3,"Beauty & Makeup,Education & Skills","Chingari,Facebook,Twitter",Hindi,Chandigarh,49.9,42.3,7.8,49.7,50.3,2,1,50.0,3.18,True,3029.9318720363967,10.849872815824186,70.0,2024-02-04T00:00:00
IN_CR_00685,Creator_685,914,nano,3.4,"News & Current Affairs,Fashion & Lifestyle","YouTube,Chingari",Bengali,Kolkata,55.2,28.0,16.7,80.1,19.9,4,3,75.0,4.63,False,24601.602563871988,8.977043982063622,87.6,2024-01-06T00:00:00
IN_CR_00686,Creator_686,1235,nano,20.42,Technology & Gadgets,"Josh,ShareChat,Chingari",Marathi,Kochi,60.5,46.3,0.0,60.6,39.4,5,4,80.0,3.42,False,205125.74745274108,1.036145062376369,91.6,2025-03-08T00:00:00
IN_CR_00687,Creator_687,500,nano,32.63,Education & Skills,ShareChat,Marathi,Chennai,74.4,48.5,0.0,21.9,78.1,8,6,75.0,3.03,True,20791.67556227126,49.0010328172669,77.7,2023-11-13T00:00:00
IN_CR_00688,Creator_688,500,nano,8.25,Education & Skills,"Instagram,Twitter",Hindi,Jaipur,42.1,83.1,0.0,68.5,31.5,6,5,83.3,3.1,False,14335.436469236072,7.830478325584776,94.9,2023-12-03T00:00:00
IN_CR_00689,Creator_689,2274,nano,3.47,Regional Content,"Twitter,Josh",Marathi,Chandigarh,60.5,79.3,0.0,33.3,66.7,3,2,66.7,3.83,False,18456.106208829784,20.662191994469772,81.1,2023-11-18T00:00:00
IN_CR_00690,Creator_690,520131,macro,2.45,"Music & Dance,Technology & Gadgets",Facebook,English,Chennai,51.0,17.2,31.7,4.0,96.0,7,6,85.7,3.75,True,4655.840765796241,19.190939679958763,89.0,2024-07-14T00:00:00
IN_CR_00691,Creator_691,500,nano,5.45,Health & Fitness,"Chingari,Instagram",Hindi,Delhi,85.8,54.2,0.0,38.6,61.4,5,2,40.0,4.65,True,12846.284465767412,57.90953937466006,57.1,2023-07-04T00:00:00
IN_CR_00692,Creator_692,500,nano,9.51,"Travel & Tourism,Entertainment & Comedy,Food & Cooking","Instagram,Facebook,Twitter,Moj",Hindi,Chennai,44.8,11.0,44.2,64.1,35.9,3,2,66.7,3.65,False,202106.38534305815,3.0274961270649454,76.4,2024-07-06T00:00:00
IN_CR_00693,Creator_693,18776,micro,10.98,Food & Cooking,Josh,Hindi,Lucknow,73.8,60.8,0.0,68.6,31.4,6,5,83.3,3.67,True,92735.19992630159,29.527522512110757,90.5,2025-03-06T00:00:00
IN_CR_00694,Creator_694,500,nano,9.18,Food & Cooking,"YouTube,LinkedIn,TikTok (historical),Chingari",Kannada,Bangalore,86.1,39.7,0.0,46.6,53.4,3,2,66.7,3.61,False,41094.13215336045,1.865041871038057,88.5,2024-03-19T00:00:00
IN_CR_00695,Creator_695,129323,mid,2.96,Finance & Investment,"Facebook,Twitter",English,Kolkata,66.1,87.1,0.0,73.6,26.4,8,5,62.5,4.15,False,15627.375526809727,39.82866204537449,69.0,2024-05-15T00:00:00
IN_CR_00696,Creator_696,79244,mid,6.41,Travel & Tourism,Instagram,English,Ahmedabad,69.1,33.1,0.0,61.6,38.4,6,5,83.3,3.74,True,10936.382449999335,6.177580822442513,86.1,2024-03-06T00:00:00
IN_CR_00697,Creator_697,57918,mid,6.48,Sports & Cricket,"Chingari,Facebook,Twitter",Hindi,Delhi,75.0,56.5,0.0,66.9,33.1,10,9,90.0,4.2,False,139646.85927525844,21.530699854049924,91.6,2024-11-22T00:00:00
IN_CR_00698,Creator_698,148677,mid,8.06,Music & Dance,Josh,English,Kochi,69.0,59.8,0.0,50.5,49.5,7,5,71.4,4.82,False,565.6931844970846,0.6835772817124786,75.5,2025-02-26T00:00:00
IN_CR_00699,Creator_699,28760,micro,17.34,Health & Fitness,"Moj,Facebook,YouTube,Instagram",Hindi,Bangalore,49.4,49.5,1.1,64.3,35.7,9,8,88.9,4.78,False,65951.21518102044,1.3701277845455517,99.3,2023-12-30T00:00:00
IN_CR_00700,Creator_700,7519,nano,28.87,Technology & Gadgets,"Twitter,Facebook",Hindi,Hyderabad,77.5,74.4,0.0,30.9,69.1,2,1,50.0,4.22,False,1434.6091327264198,7.156120272176333,81.9,2023-07-12T00:00:00
IN_CR_00701,Creator_701,2532,nano,21.2,"Music & Dance,Gaming,Entertainment & Comedy","TikTok (historical),LinkedIn,Moj,Josh",Bengali,Pune,69.5,61.2,0.0,18.4,81.6,5,4,80.0,4.08,False,1148.196024769146,14.366678142430011,90.5,2025-04-12T00:00:00
IN_CR_00702,Creator_702,5258,nano,16.1,Food & Cooking,"TikTok (historical),Josh",Hindi,Hyderabad,79.1,26.7,0.0,44.3,55.7,4,3,75.0,4.81,False,1254.9906028271123,9.844078408360076,77.0,2025-07-09T00:00:00
IN_CR_00703,Creator_703,1558,nano,12.7,Fashion & Lifestyle,"Moj,YouTube",Hindi,Chennai,88.5,25.2,0.0,67.1,32.9,7,6,85.7,4.04,True,97581.10787522377,10.26732816957218,90.5,2023-04-25T00:00:00
IN_CR_00704,Creator_704,2889,nano,34.54,"News & Current Affairs,Regional Content,Sports & Cricket",YouTube,Hindi,Bangalore,70.9,33.7,0.0,78.1,21.9,2,1,50.0,3.61,False,67.79488897836495,4.42637506437432,88.5,2023-12-13T00:00:00
IN_CR_00705,Creator_705,3520,nano,19.53,"Gaming,Education & Skills,Travel & Tourism","Instagram,Moj",English,Ahmedabad,91.8,36.2,0.0,20.7,79.3,6,5,83.3,4.18,False,19086.899698031542,16.879463203409124,86.2,2025-06-30T00:00:00
IN_CR_00706,Creator_706,2715,nano,16.52,"Gaming,News & Current Affairs",YouTube,English,Pune,66.2,57.4,0.0,47.9,52.1,4,3,75.0,3.16,False,15423.879031531542,13.669496864224993,95.4,2024-05-02T00:00:00
IN_CR_00707,Creator_707,21598,micro,21.78,Beauty & Makeup,"Josh,YouTube,LinkedIn",Malayalam,Lucknow,38.5,28.6,32.9,42.4,57.6,5,4,80.0,3.54,False,143778.2394482112,0.38694376243707496,89.6,2024-05-28T00:00:00
IN_CR_00708,Creator_708,3036,nano,9.69,News & Current Affairs,"Twitter,YouTube,LinkedIn",Hindi,Kochi,49.7,63.4,0.0,45.3,54.7,3,2,66.7,4.5,False,32711.657140354506,25.65438324342086,90.7,2025-06-30T00:00:00
IN_CR_00709,Creator_709,500,nano,10.17,"News & Current Affairs,Devotional & Spirituality,Education & Skills","Twitter,Instagram",Hindi,Bangalore,66.2,13.8,20.0,31.8,68.2,2,0,0.0,4.21,False,0.0,2.4309350907664777,39.2,2025-02-20T00:00:00
IN_CR_00710,Creator_710,20408,micro,6.46,Fashion & Lifestyle,"Josh,TikTok (historical),LinkedIn",Marathi,Jaipur,78.6,37.5,0.0,56.9,43.1,6,4,66.7,4.48,False,133256.06560289548,6.556601211771567,75.1,2025-02-15T00:00:00
IN_CR_00711,Creator_711,2261,nano,15.64,"Health & Fitness,Fashion & Lifestyle","Moj,Josh",Hindi,Bangalore,67.9,69.4,0.0,92.3,7.7,4,3,75.0,3.26,False,15441.95863676148,8.4161714966357,82.5,2023-06-17T00:00:00
IN_CR_00712,Creator_712,777689,macro,11.24,Travel & Tourism,"Chingari,Twitter,Josh",English,Kochi,49.2,68.2,0.0,56.9,43.1,9,8,88.9,4.54,False,25801.106563945632,19.54443228650634,89.6,2023-07-29T00:00:00
IN_CR_00713,Creator_713,500,nano,35.64,"Fashion & Lifestyle,Music & Dance",Facebook,Hindi,Pune,72.6,27.0,0.4,75.4,24.6,1,0,0.0,4.7,True,0.0,28.199392127085346,65.0,2025-01-23T00:00:00
IN_CR_00714,Creator_714,16733,micro,11.29,Travel & Tourism,ShareChat,Bengali,Lucknow,64.6,53.2,0.0,33.0,67.0,8,6,75.0,4.56,False,914535.6155490081,24.79480602706625,80.6,2024-03-31T00:00:00
IN_CR_00715,Creator_715,6454,nano,14.79,Devotional & Spirituality,Josh,Gujarati,Hyderabad,57.9,21.4,20.7,57.2,42.8,7,5,71.4,3.22,False,240130.08378126528,0.9357549227940722,83.3,2024-01-22T00:00:00
IN_CR_00716,Creator_716,14292,micro,21.76,Beauty & Makeup,"YouTube,ShareChat,Moj",Kannada,Kochi,81.8,54.8,0.0,90.9,9.1,8,5,62.5,4.67,False,2360340.471062721,18.49562578169877,70.8,2023-07-21T00:00:00
IN_CR_00717,Creator_717,8974,nano,14.65,Devotional & Spirituality,"Instagram,Chingari",Bengali,Chandigarh,67.9,46.7,0.0,28.1,71.9,5,4,80.0,4.29,True,22884.693518457156,0.8715314259646089,88.1,2023-08-23T00:00:00
IN_CR_00718,Creator_718,6692,nano,12.37,Devotional & Spirituality,"Instagram,Josh",English,Lucknow,64.8,43.3,0.0,67.7,32.3,1,0,0.0,3.88,False,0.0,12.2585254895846,77.7,2023-11-05T00:00:00
IN_CR_00719,Creator_719,1046,nano,7.58,"Finance & Investment,Regional Content,Technology & Gadgets","Josh,Facebook",Hindi,Kochi,50.0,29.4,20.6,23.6,76.4,4,3,75.0,4.38,False,14622.283779315945,1.7894084919118982,79.5,2024-03-31T00:00:00
IN_CR_00720,Creator_720,969,nano,13.04,"Sports & Cricket,Travel & Tourism","Josh,Twitter",Marathi,Chandigarh,75.3,58.7,0.0,81.8,18.2,6,5,83.3,2.67,False,175051.36792381346,2.0396749907854708,98.0,2025-05-02T00:00:00
IN_CR_00721,Creator_721,925829,macro,8.24,Regional Content,"Instagram,Chingari,ShareChat",Hindi,Chennai,37.1,67.6,0.0,68.3,31.7,11,9,81.8,3.12,True,12405.850418876866,24.686378162306607,82.3,2025-03-28T00:00:00
IN_CR_00722,Creator_722,9666,nano,6.51,Technology & Gadgets,"ShareChat,Instagram,YouTube,Twitter",Hindi,Ahmedabad,59.3,50.1,0.0,13.5,86.5,5,4,80.0,4.81,True,137184.6726484131,2.368358053847102,81.8,2024-03-18T00:00:00
IN_CR_00723,Creator_723,1124,nano,26.31,Regional Content,ShareChat,Hindi,Kochi,83.1,74.2,0.0,31.2,68.8,4,3,75.0,3.88,False,2814.2038510627053,8.12183314949255,94.4,2024-08-25T00:00:00
IN_CR_00724,Creator_724,2052,nano,14.94,"Finance & Investment,Music & Dance,News & Current Affairs","Moj,Facebook",Hindi,Delhi,84.9,87.3,0.0,56.2,43.8,5,4,80.0,4.77,False,2097.3870577277153,15.381489065797648,94.3,2025-03-03T00:00:00
IN_CR_00725,Creator_725,21663,micro,23.11,Health & Fitness,"Josh,Moj",Tamil,Ahmedabad,64.4,49.0,0.0,42.9,57.1,5,3,60.0,4.16,False,6628.254465685598,30.445285001768056,72.6,2025-05-02T00:00:00
IN_CR_00726,Creator_726,120289,mid,11.06,Entertainment & Comedy,Instagram,English,Kolkata,61.3,67.3,0.0,49.4,50.6,3,2,66.7,4.07,False,1335.3471974897184,0.2572473667873475,89.2,2023-12-08T00:00:00
IN_CR_00727,Creator_727,1024,nano,24.56,Entertainment & Comedy,"YouTube,TikTok (historical)",Hindi,Kochi,50.5,45.5,4.0,16.5,83.5,5,4,80.0,3.65,True,69862.40182041375,19.89193639026447,83.0,2023-04-30T00:00:00
IN_CR_00728,Creator_728,6224,nano,16.66,"Gaming,News & Current Affairs,Education & Skills","Instagram,Facebook,Chingari",English,Chandigarh,71.1,61.1,0.0,18.2,81.8,3,2,66.7,3.72,False,60205.23957639404,3.2469283145094425,93.3,2024-06-26T00:00:00
IN_CR_00729,Creator_729,13740,micro,9.61,Fashion & Lifestyle,Moj,English,Pune,62.2,40.3,0.0,70.8,29.2,3,1,33.3,3.69,False,5743.715990294819,4.732215632837579,51.7,2024-03-04T00:00:00
IN_CR_00730,Creator_730,2244,nano,7.25,"Devotional & Spirituality,Gaming","ShareChat,YouTube",English,Delhi,44.3,36.2,19.5,52.9,47.1,11,7,63.6,4.6,True,13718.897333058425,2.8688400206162963,67.6,2024-09-05T00:00:00
IN_CR_00731,Creator_731,41794,micro,12.09,Fashion & Lifestyle,TikTok (historical),Hindi,Pune,68.5,70.7,0.0,79.7,20.3,5,4,80.0,3.86,False,62181.52298033136,4.142724095542679,80.5,2023-08-26T00:00:00
IN_CR_00732,Creator_732,607,nano,16.03,"Finance & Investment,Gaming,Technology & Gadgets","YouTube,Twitter",English,Kolkata,73.0,69.9,0.0,22.6,77.4,5,4,80.0,4.6,False,48933.76165907104,6.37512456195717,90.8,2024-03-05T00:00:00
IN_CR_00733,Creator_733,180414,mid,14.55,"Education & Skills,Entertainment & Comedy","YouTube,TikTok (historical),Chingari",Hindi,Bangalore,48.1,37.8,14.0,51.6,48.4,1,0,0.0,4.14,False,0.0,0.6316297931672642,98.1,2024-08-29T00:00:00
IN_CR_00734,Creator_734,36837,micro,20.63,"News & Current Affairs,Regional Content,Sports & Cricket","Moj,Instagram",Marathi,Pune,85.1,56.5,0.0,58.1,41.9,3,2,66.7,3.66,True,13511.373465274977,3.9639517815358603,77.5,2024-10-29T00:00:00
IN_CR_00735,Creator_735,10671,micro,10.99,"Beauty & Makeup,Sports & Cricket","LinkedIn,Facebook",Tamil,Chandigarh,55.0,55.2,0.0,83.2,16.8,4,2,50.0,4.83,False,98432.07762258552,6.7877235205267485,74.1,2024-10-11T00:00:00
IN_CR_00736,Creator_736,2017,nano,8.79,Music & Dance,Chingari,Telugu,Chandigarh,78.2,69.2,0.0,42.6,57.4,7,6,85.7,4.36,False,74333.43076679323,13.81447954686264,97.7,2025-04-12T00:00:00
IN_CR_00737,Creator_737,2160,nano,12.98,"Regional Content,Beauty & Makeup","LinkedIn,YouTube",Hindi,Chandigarh,70.9,44.4,0.0,71.3,28.7,5,3,60.0,4.32,True,3582.461254435552,9.675767385714334,71.6,2023-02-27T00:00:00
IN_CR_00738,Creator_738,500,nano,6.5,Devotional & Spirituality,"ShareChat,LinkedIn,Facebook",English,Chennai,53.7,52.9,0.0,29.6,70.4,5,4,80.0,3.72,False,2721.5771722855416,1.5849362464283667,93.1,2023-10-14T00:00:00
IN_CR_00739,Creator_739,31011,micro,4.63,"Fashion & Lifestyle,Sports & Cricket,Technology & Gadgets",Chingari,Marathi,Jaipur,57.6,40.0,2.4,87.2,12.8,6,5,83.3,4.67,False,18770.32182792723,4.043310069839086,97.3,2025-01-21T00:00:00
IN_CR_00740,Creator_740,915,nano,19.59,Food & Cooking,"Facebook,ShareChat",Hindi,Bangalore,49.7,78.7,0.0,44.4,55.6,7,6,85.7,4.4,False,3715.1460724940084,1.3131333840664696,90.5,2024-12-06T00:00:00
IN_CR_00741,Creator_741,20657,micro,12.52,Beauty & Makeup,"Instagram,YouTube",English,Chandigarh,77.7,58.7,0.0,72.5,27.5,3,2,66.7,3.3,False,10356.56456090229,1.8033627382684616,98.2,2025-05-21T00:00:00
IN_CR_00742,Creator_742,500,nano,39.35,"Food & Cooking,Education & Skills,Travel & Tourism","Twitter,Chingari,LinkedIn",Bengali,Kolkata,71.1,40.4,0.0,59.6,40.4,4,3,75.0,3.64,True,22676.70396675404,5.189103220215441,79.5,2022-12-29T00:00:00
IN_CR_00743,Creator_743,34118,micro,5.77,Health & Fitness,TikTok (historical),English,Chandigarh,59.0,31.9,9.0,28.8,71.2,10,7,70.0,3.67,False,16366.449002603895,3.1702897499034295,71.6,2025-04-14T00:00:00
IN_CR_00744,Creator_744,10531,micro,13.93,Gaming,"Twitter,ShareChat",Telugu,Jaipur,68.0,61.4,0.0,63.2,36.8,3,2,66.7,4.22,False,859.5705888235044,28.949700537605167,74.1,2025-05-30T00:00:00
IN_CR_00745,Creator_745,1623,nano,8.33,Education & Skills,"Chingari,Twitter,Moj",Hindi,Mumbai,51.9,40.4,7.7,50.9,49.1,5,3,60.0,4.3,False,175.39251235293403,0.943650817636041,60.9,2023-09-26T00:00:00
IN_CR_00746,Creator_746,953,nano,31.22,Sports & Cricket,"LinkedIn,Chingari,Moj,TikTok (historical)",Hindi,Ahmedabad,23.7,76.7,0.0,40.9,59.1,6,5,83.3,4.13,False,225300.37224566744,21.01064417711902,85.9,2023-06-26T00:00:00
IN_CR_00747,Creator_747,500,nano,15.11,Travel & Tourism,"Twitter,Josh,LinkedIn,Chingari",Hindi,Hyderabad,79.7,69.0,0.0,31.8,68.2,5,4,80.0,4.63,False,170218.2374965541,8.66852362481124,85.0,2024-12-28T00:00:00
IN_CR_00748,Creator_748,46638,micro,8.89,Gaming,"Facebook,YouTube",Gujarati,Kochi,27.7,61.8,10.5,33.6,66.4,4,2,50.0,4.29,False,5335.141551324147,26.0419676224261,57.5,2025-06-06T00:00:00
IN_CR_00749,Creator_749,17682,micro,14.47,"Entertainment & Comedy,Music & Dance",YouTube,Gujarati,Chennai,43.2,26.1,30.7,54.6,45.4,2,1,50.0,4.42,False,1549.437015910554,19.30370162084747,84.1,2023-05-12T00:00:00
IN_CR_00750,Creator_750,19280,micro,13.35,Travel & Tourism,"Twitter,YouTube",Marathi,Hyderabad,45.1,37.5,17.5,35.5,64.5,4,2,50.0,4.21,False,2086.331150358172,20.973775302771266,72.4,2023-06-14T00:00:00
IN_CR_00751,Creator_751,500,nano,12.95,"Travel & Tourism,Sports & Cricket","Josh,Chingari",English,Chandigarh,62.3,66.4,0.0,56.6,43.4,9,8,88.9,3.63,False,10041.936500580365,55.21138446458451,89.9,2025-08-18T00:00:00
IN_CR_00752,Creator_752,20862,micro,9.17,"Fashion & Lifestyle,Regional Content",TikTok (historical),Bengali,Lucknow,80.1,55.0,0.0,69.9,30.1,5,4,80.0,4.68,True,104465.46507459985,4.863266168836929,89.8,2024-01-15T00:00:00
IN_CR_00753,Creator_753,500,nano,30.67,"Education & Skills,Health & Fitness",Twitter,Hindi,Ahmedabad,54.5,42.2,3.3,58.3,41.7,8,5,62.5,4.38,True,7630.513593490825,25.485440063921573,74.6,2025-08-12T00:00:00
IN_CR_00754,Creator_754,548,nano,16.21,"Health & Fitness,Travel & Tourism","LinkedIn,Josh",English,Lucknow,90.3,53.4,0.0,65.4,34.6,11,9,81.8,4.78,False,386930.06823717715,22.11283327996682,90.8,2025-06-16T00:00:00
IN_CR_00755,Creator_755,27927,micro,8.93,Music & Dance,"Instagram,Josh",Bengali,Kochi,69.1,55.5,0.0,51.4,48.6,5,4,80.0,4.05,False,5977.36665092207,16.01901690744299,82.8,2023-11-27T00:00:00
IN_CR_00756,Creator_756,11766,micro,11.97,"Travel & Tourism,News & Current Affairs,Devotional & Spirituality","Facebook,Josh",Telugu,Lucknow,74.5,28.7,0.0,12.4,87.6,4,2,50.0,3.85,False,10791.627378370105,17.292500159123826,66.8,2023-05-11T00:00:00
IN_CR_00757,Creator_757,22375,micro,9.24,Devotional & Spirituality,"Facebook,TikTok (historical)",Telugu,Delhi,84.9,28.1,0.0,44.9,55.1,4,2,50.0,3.05,False,94457.5187694265,3.933415377055173,74.7,2023-01-12T00:00:00
IN_CR_00758,Creator_758,24151,micro,10.37,Food & Cooking,Chingari,Marathi,Kolkata,74.3,45.8,0.0,56.3,43.7,7,5,71.4,2.86,True,2841.198080238145,17.10603477918248,80.5,2023-10-18T00:00:00
IN_CR_00759,Creator_759,1149,nano,25.37,"Entertainment & Comedy,Beauty & Makeup,Fashion & Lifestyle",LinkedIn,Marathi,Kolkata,76.6,24.2,0.0,72.3,27.7,7,6,85.7,4.9,False,51559.98201683517,26.08508770684939,92.4,2023-07-01T00:00:00
IN_CR_00760,Creator_760,13564,micro,6.64,Sports & Cricket,"YouTube,LinkedIn",English,Ahmedabad,76.1,59.7,0.0,44.3,55.7,7,5,71.4,3.51,False,35802.619191613776,5.103988740530519,85.7,2023-06-03T00:00:00
IN_CR_00761,Creator_761,51725,mid,9.45,"Technology & Gadgets,Education & Skills,Beauty & Makeup",Instagram,Marathi,Kolkata,76.5,85.9,0.0,86.5,13.5,5,4,80.0,2.77,False,8696.658786811015,4.90097161477963,92.3,2024-03-25T00:00:00
IN_CR_00762,Creator_762,66725,mid,6.21,Food & Cooking,Josh,English,Ahmedabad,60.6,32.3,7.2,41.4,58.6,6,5,83.3,4.5,False,118819.64639668593,12.10288902007213,93.2,2025-10-11T00:00:00
IN_CR_00763,Creator_763,2311,nano,6.18,"Music & Dance,Education & Skills",ShareChat,English,Pune,67.0,45.5,0.0,42.4,57.6,6,4,66.7,3.96,False,27402.505275864925,46.613181125256034,75.1,2024-12-20T00:00:00
IN_CR_00764,Creator_764,500,nano,9.87,"Gaming,News & Current Affairs","Instagram,Twitter",English,Mumbai,46.4,36.7,16.9,37.3,62.7,9,3,33.3,4.28,False,7849.539744687955,0.017346121943021636,40.7,2025-03-12T00:00:00
IN_CR_00765,Creator_765,1009,nano,16.4,"Entertainment & Comedy,Devotional & Spirituality,Regional Content","Instagram,ShareChat",English,Jaipur,38.9,52.0,9.1,49.4,50.6,8,6,75.0,3.68,False,25973.322874708723,19.69090370648661,86.6,2023-05-11T00:00:00
IN_CR_00766,Creator_766,500,nano,9.1,Technology & Gadgets,"Instagram,Josh",Telugu,Delhi,92.6,64.1,0.0,20.8,79.2,5,4,80.0,3.84,False,75294.01865243161,13.101923820400796,96.7,2024-09-05T00:00:00
IN_CR_00767,Creator_767,148571,mid,4.27,Regional Content,Instagram,English,Pune,17.4,82.6,0.0,33.7,66.3,4,3,75.0,3.79,False,5699.137528618199,4.125968876780323,88.6,2023-03-01T00:00:00
IN_CR_00768,Creator_768,4584,nano,8.14,Health & Fitness,Josh,Hindi,Chandigarh,78.4,43.0,0.0,56.3,43.7,6,4,66.7,3.74,False,41007.29089988233,1.3013239674681167,74.8,2023-02-12T00:00:00
IN_CR_00769,Creator_769,30208,micro,10.71,Music & Dance,"YouTube,Twitter",Hindi,Ahmedabad,27.9,38.2,33.9,79.4,20.6,7,4,57.1,4.76,False,3204.7449867564706,3.96804629508158,70.0,2024-11-15T00:00:00
IN_CR_00770,Creator_770,3217,nano,11.84,"Regional Content,Finance & Investment,Sports & Cricket","ShareChat,TikTok (historical),Instagram",Hindi,Jaipur,81.9,44.6,0.0,35.6,64.4,4,3,75.0,4.81,False,16792.65129252507,4.74007478148866,82.8,2023-09-09T00:00:00
IN_CR_00771,Creator_771,1734,nano,9.3,Fashion & Lifestyle,TikTok (historical),Hindi,Mumbai,43.7,59.4,0.0,53.3,46.7,2,1,50.0,3.91,False,1441.8488547159527,0.5506256133715475,91.2,2025-06-16T00:00:00
IN_CR_00772,Creator_772,30741,micro,9.91,"Travel & Tourism,Education & Skills",LinkedIn,Tamil,Lucknow,83.8,26.0,0.0,30.0,70.0,7,6,85.7,4.51,False,137308.6147169036,1.9452234308376832,93.0,2025-08-17T00:00:00
IN_CR_00773,Creator_773,3627,nano,31.88,Fashion & Lifestyle,Josh,Hindi,Kochi,53.2,31.1,15.6,79.0,21.0,2,1,50.0,4.66,False,7793.962231257388,9.879203064819217,86.0,2025-06-15T00:00:00
IN_CR_00774,Creator_774,500,nano,20.34,"Technology & Gadgets,Music & Dance","TikTok (historical),LinkedIn",Hindi,Chandigarh,22.6,65.9,11.4,19.1,80.9,4,3,75.0,3.4,False,9445.166589796065,0.4384404787064614,91.5,2023-04-02T00:00:00
