campaign_id,category,platform,industry,budget,duration_days,start_date,end_date,min_followers,min_engagement,deliverables,content_rights,target_age_group,target_gender,brand_total_campaigns,brand_avg_rating,brand_completion_rate,applications_count
1480,DIY,YouTube,Health & Wellness,775,16,2025-11-28,2025-12-14,1000,0.042,"[""Blog"", ""Story"", ""Post""]",True,18-24,Male,13,4.29,0.94,43
1481,Travel,Twitter,Finance,1254,13,2026-02-05,2026-02-18,1000,0.023,"[""Post""]",False,35-44,Male,10,4.34,0.929,12
1482,Lifestyle,YouTube,Education,7007,54,2026-02-01,2026-03-27,10000,0.02,"[""Reel"", ""Post"", ""Blog"", ""Story""]",True,65+,All,13,3.66,0.635,12
1483,Entertainment,Twitter,E-commerce,4036,12,2026-01-07,2026-01-19,5000,0.041,"[""Story""]",False,45-54,Female,12,2.63,0.785,52
1484,Sports,Facebook,E-commerce,7675,28,2026-01-27,2026-02-24,50000,0.029,"[""Video""]",True,18-24,Female,16,3.94,0.978,68
1485,Music,Facebook,Education,987,52,2025-12-06,2026-01-27,5000,0.026,"[""Post"", ""Blog"", ""Story"", ""Video""]",True,18-24,All,17,4.24,0.774,16
1486,Fitness,Twitter,Finance,866,10,2025-11-13,2025-11-23,10000,0.012,"[""Blog"", ""Post""]",False,18-24,All,8,3.19,0.93,9
1487,Parenting,LinkedIn,Food & Beverage,4945,78,2025-11-28,2026-02-14,50000,0.012,"[""Video"", ""Story"", ""Reel"", ""Blog""]",False,55-64,All,15,2.83,0.955,13
1488,Lifestyle,Instagram,Gaming,14882,35,2026-01-02,2026-02-06,1000,0.042,"[""Blog"", ""Story"", ""Post"", ""Video"", ""Reel""]",True,25-34,Female,10,3.97,0.838,83
1489,DIY,TikTok,Food & Beverage,6063,15,2025-12-26,2026-01-10,10000,0.018,"[""Blog"", ""Reel""]",True,18-24,Female,11,3.45,0.842,79
1490,DIY,Facebook,Real Estate,881,7,2025-11-19,2025-11-26,5000,0.038,"[""Story"", ""Blog"", ""Post"", ""Reel""]",True,35-44,Male,6,4.31,0.925,60
1491,Sports,Facebook,Entertainment,1418,62,2026-01-05,2026-03-08,5000,0.028,"[""Post"", ""Blog"", ""Story""]",False,35-44,All,9,3.76,0.834,23
1492,Food,YouTube,E-commerce,786,16,2026-01-03,2026-01-19,1000,0.024,"[""Video"", ""Blog""]",False,45-54,Male,12,3.93,0.851,7
1493,Fitness,LinkedIn,Travel & Tourism,6452,51,2025-11-22,2026-01-12,5000,0.035,"[""Reel"", ""Video""]",True,35-44,Male,10,4.5,0.901,29
1494,Fitness,TikTok,Real Estate,1308,74,2025-12-25,2026-03-09,1000,0.041,"[""Post"", ""Story""]",True,45-54,Male,10,4.02,0.413,36
1495,Music,TikTok,Finance,826,18,2026-02-01,2026-02-19,10000,0.025,"[""Post""]",False,65+,Male,11,3.16,0.91,8
1496,Beauty,Facebook,Food & Beverage,5843,18,2025-12-28,2026-01-15,1000,0.017,"[""Video"", ""Story"", ""Blog"", ""Reel""]",True,25-34,All,17,3.9,0.946,19
1497,Education,Twitter,Technology,647,15,2025-12-04,2025-12-19,10000,0.022,"[""Story"", ""Video""]",False,45-54,All,7,4.12,0.881,57
1498,Pets,Twitter,Real Estate,1434,22,2025-12-06,2025-12-28,1000,0.041,"[""Post"", ""Video"", ""Blog""]",False,65+,Male,13,3.19,0.741,53
1499,Entertainment,Twitter,Entertainment,632,21,2025-12-21,2026-01-11,5000,0.027,"[""Post"", ""Video""]",False,65+,Male,8,3.17,0.681,26
1500,Photography,LinkedIn,Automotive,805,7,2025-11-27,2025-12-04,5000,0.022,"[""Reel"", ""Post"", ""Blog""]",True,18-24,Female,12,3.6,0.629,52
1501,Pets,Facebook,Sports,640,68,2026-02-03,2026-04-12,5000,0.038,"[""Blog""]",False,13-17,Female,10,3.96,0.652,40
1502,Finance,Twitter,Beauty & Cosmetics,1456,30,2026-01-27,2026-02-26,5000,0.048,"[""Post"", ""Video""]",False,45-54,All,7,3.04,0.844,10
1503,Music,LinkedIn,Food & Beverage,963,10,2025-12-27,2026-01-06,1000,0.023,"[""Video"", ""Blog""]",False,55-64,Male,6,2.95,0.867,4
1504,Lifestyle,Twitter,Real Estate,1358,7,2025-11-26,2025-12-03,10000,0.024,"[""Reel"", ""Video""]",False,65+,Male,11,3.54,0.932,52
1505,Parenting,TikTok,Health & Wellness,675,45,2025-12-30,2026-02-13,5000,0.041,"[""Story""]",True,25-34,Female,7,3.94,0.793,12
1506,Entertainment,Twitter,Real Estate,1524,25,2025-12-04,2025-12-29,10000,0.033,"[""Video""]",False,45-54,Female,6,2.35,0.873,103
1507,DIY,YouTube,Real Estate,789,26,2025-12-14,2026-01-09,5000,0.048,"[""Blog"", ""Reel""]",True,25-34,All,13,3.29,0.79,15
1508,Lifestyle,Twitter,Fashion,1176,27,2025-11-29,2025-12-26,1000,0.045,"[""Blog"", ""Story""]",False,35-44,Female,6,2.72,0.934,43
1509,Sports,Facebook,Home & Garden,703,7,2026-02-06,2026-02-13,10000,0.041,"[""Blog"", ""Story"", ""Post"", ""Video""]",False,13-17,Female,9,3.22,0.934,6
1510,Technology,TikTok,Beauty & Cosmetics,946,19,2025-12-20,2026-01-08,1000,0.01,"[""Reel"", ""Post"", ""Video"", ""Story""]",False,65+,Female,4,3.46,0.537,23
1511,Business,LinkedIn,E-commerce,554,30,2025-12-17,2026-01-16,5000,0.049,"[""Story"", ""Post""]",True,35-44,All,11,1.82,0.933,9
1512,Food,Facebook,Health & Wellness,2758,23,2025-12-04,2025-12-27,50000,0.05,"[""Blog"", ""Post"", ""Story""]",False,65+,Male,10,2.81,0.557,17
1513,Fashion,YouTube,Finance,4540,20,2025-12-19,2026-01-08,1000,0.02,"[""Video"", ""Story"", ""Post""]",True,45-54,Female,13,3.7,0.724,57
1514,Fashion,YouTube,Sports,1164,80,2025-12-24,2026-03-14,1000,0.021,"[""Blog"", ""Post"", ""Story""]",True,18-24,Female,9,3.59,0.593,9
1515,Music,Instagram,Automotive,4494,7,2026-01-06,2026-01-13,10000,0.042,"[""Story""]",False,35-44,All,8,4.11,0.684,37
1516,Pets,Instagram,Education,1174,19,2025-11-24,2025-12-13,10000,0.041,"[""Video""]",True,25-34,Female,10,4.45,0.589,19
1517,Gaming,Instagram,Education,2737,28,2025-12-29,2026-01-26,50000,0.026,"[""Video"", ""Post""]",False,45-54,All,9,1.59,0.916,35
1518,Entertainment,Instagram,Sports,571,20,2025-11-22,2025-12-12,10000,0.034,"[""Video"", ""Story""]",False,45-54,Male,10,4.07,0.871,8
1519,Fitness,YouTube,Technology,9910,55,2025-12-04,2026-01-28,10000,0.029,"[""Blog"", ""Reel"", ""Post""]",False,18-24,All,14,3.69,0.96,13
1520,Business,TikTok,Travel & Tourism,631,14,2026-01-23,2026-02-06,50000,0.03,"[""Reel""]",False,18-24,Female,10,3.4,0.852,45
1521,Beauty,Instagram,Home & Garden,820,18,2026-01-09,2026-01-27,1000,0.023,"[""Video"", ""Reel"", ""Story""]",False,25-34,Female,13,4.69,0.922,90
1522,Education,Twitter,Beauty & Cosmetics,654,21,2025-11-13,2025-12-04,5000,0.014,"[""Blog""]",False,35-44,Male,11,4.63,0.887,37
1523,Technology,Facebook,Fashion,1063,34,2026-01-07,2026-02-10,5000,0.039,"[""Post""]",True,55-64,All,5,1.59,0.908,35
1524,Business,LinkedIn,Real Estate,6548,44,2025-12-30,2026-02-12,5000,0.038,"[""Post"", ""Reel""]",True,35-44,Male,13,4.0,0.646,28
1525,Education,TikTok,Finance,941,36,2025-11-29,2026-01-04,5000,0.022,"[""Story"", ""Reel"", ""Post"", ""Video"", ""Blog""]",True,13-17,Male,19,2.6,0.877,11
1526,Art,Twitter,Sports,559,47,2025-11-30,2026-01-16,100000,0.034,"[""Post"", ""Video""]",False,65+,All,15,2.18,0.625,10
1527,Fitness,LinkedIn,Health & Wellness,968,15,2025-12-24,2026-01-08,1000,0.024,"[""Story"", ""Post"", ""Blog""]",False,35-44,Female,9,4.07,0.615,112
1528,Fashion,LinkedIn,Technology,1129,24,2026-01-27,2026-02-20,1000,0.02,"[""Reel"", ""Blog"", ""Video""]",False,25-34,Female,6,3.98,0.891,47
1529,Photography,Twitter,Real Estate,506,44,2026-01-15,2026-02-28,5000,0.033,"[""Blog"", ""Post"", ""Reel""]",False,13-17,Female,6,3.6,0.878,13
1530,Travel,YouTube,Gaming,7187,7,2026-01-26,2026-02-02,50000,0.012,"[""Video"", ""Blog""]",False,25-34,Female,11,2.56,0.545,51
1531,Education,TikTok,Beauty & Cosmetics,1003,24,2025-11-18,2025-12-12,1000,0.013,"[""Video"", ""Post"", ""Story""]",True,45-54,Male,4,4.34,0.863,60
1532,Music,YouTube,Entertainment,569,55,2026-02-07,2026-04-03,1000,0.013,"[""Post""]",False,25-34,Male,12,4.92,0.664,22
1533,Lifestyle,Facebook,Education,617,7,2026-01-24,2026-01-31,5000,0.014,"[""Story"", ""Reel""]",True,45-54,All,9,3.96,0.772,13
1534,DIY,Twitter,Travel & Tourism,876,67,2025-11-24,2026-01-30,1000,0.041,"[""Video"", ""Blog"", ""Reel"", ""Post""]",True,45-54,All,10,4.72,0.797,69
1535,Gaming,Facebook,Finance,1003,54,2025-11-16,2026-01-09,5000,0.026,"[""Reel"", ""Post"", ""Story"", ""Video"", ""Blog""]",True,55-64,Male,9,2.76,0.936,102
1536,Travel,Twitter,Food & Beverage,650,16,2025-12-19,2026-01-04,10000,0.026,"[""Reel"", ""Video"", ""Story"", ""Blog""]",False,13-17,Male,10,3.65,0.544,26
1537,Health,Instagram,Home & Garden,1403,67,2026-01-26,2026-04-03,1000,0.047,"[""Blog"", ""Story""]",False,65+,Female,9,4.44,0.65,109
1538,Photography,Instagram,Sports,2352,38,2026-01-19,2026-02-26,5000,0.027,"[""Story"", ""Blog"", ""Reel""]",False,55-64,All,14,4.44,0.925,15
1539,Travel,Instagram,Travel & Tourism,1725,35,2025-12-03,2026-01-07,5000,0.046,"[""Reel"", ""Blog"", ""Post"", ""Video""]",True,55-64,Male,12,3.34,0.944,17
1540,Fitness,YouTube,Beauty & Cosmetics,514,23,2026-01-11,2026-02-03,10000,0.029,"[""Reel"", ""Blog"", ""Story"", ""Post""]",False,13-17,Female,11,1.88,0.827,6
1541,Food,TikTok,Entertainment,5966,8,2026-02-08,2026-02-16,1000,0.025,"[""Video"", ""Blog"", ""Post"", ""Reel""]",True,13-17,Female,12,4.38,0.775,46
1542,Travel,Twitter,Health & Wellness,1137,27,2025-11-13,2025-12-10,10000,0.02,"[""Video""]",True,65+,All,12,3.73,0.527,85
1543,Travel,Twitter,Real Estate,1196,9,2026-01-05,2026-01-14,1000,0.036,"[""Post"", ""Reel""]",True,13-17,Male,9,4.56,0.898,22
1544,Sports,Instagram,Food & Beverage,648,22,2025-11-27,2025-12-19,1000,0.028,"[""Video"", ""Blog"", ""Story"", ""Reel"", ""Post""]",True,35-44,All,6,0.92,0.789,49
1545,Finance,Facebook,Automotive,7399,57,2025-11-17,2026-01-13,1000,0.048,"[""Story"", ""Blog""]",True,55-64,Male,9,3.53,0.607,24
1546,Music,Facebook,Entertainment,948,77,2025-12-06,2026-02-21,5000,0.041,"[""Video"", ""Story"", ""Blog""]",False,13-17,All,6,4.15,0.777,88
1547,Art,Twitter,Health & Wellness,603,10,2026-01-10,2026-01-20,1000,0.026,"[""Reel"", ""Video"", ""Blog"", ""Post""]",False,65+,Male,5,4.59,0.932,16
1548,Fashion,Facebook,Beauty & Cosmetics,1681,42,2026-02-08,2026-03-22,50000,0.044,"[""Reel"", ""Blog""]",False,55-64,Male,10,3.78,0.921,76
1549,Food,Facebook,Real Estate,1695,7,2026-01-07,2026-01-14,5000,0.032,"[""Blog"", ""Reel"", ""Story""]",False,18-24,All,10,3.09,0.695,56
1550,Parenting,YouTube,Entertainment,805,19,2026-01-20,2026-02-08,100000,0.04,"[""Blog""]",False,35-44,Female,7,2.24,0.808,17
1551,DIY,TikTok,Fashion,920,32,2025-11-19,2025-12-21,50000,0.015,"[""Story"", ""Video"", ""Blog""]",False,35-44,Female,7,3.13,0.933,18
1552,Pets,Facebook,Entertainment,615,11,2025-11-24,2025-12-05,1000,0.049,"[""Blog"", ""Video"", ""Reel"", ""Post""]",False,45-54,Female,9,3.5,0.763,19
1553,Parenting,Twitter,Food & Beverage,58913,25,2026-02-09,2026-03-06,5000,0.017,"[""Blog""]",False,13-17,Female,15,2.74,0.734,16
1554,Gaming,Facebook,Real Estate,787,50,2025-12-28,2026-02-16,5000,0.011,"[""Story"", ""Reel"", ""Video""]",True,13-17,All,9,2.27,0.944,122
1555,Photography,TikTok,Travel & Tourism,1276,47,2026-02-04,2026-03-23,1000,0.039,"[""Post""]",False,55-64,Female,13,2.46,0.874,141
1556,Sports,TikTok,Finance,1892,29,2026-01-09,2026-02-07,10000,0.03,"[""Reel"", ""Story""]",False,35-44,Male,14,3.67,0.711,6
1557,Entertainment,YouTube,Health & Wellness,682,18,2025-11-26,2025-12-14,10000,0.039,"[""Reel""]",False,25-34,Female,10,3.83,0.782,18
1558,Technology,Twitter,Education,585,26,2026-01-21,2026-02-16,5000,0.043,"[""Video""]",False,13-17,Male,15,3.86,0.908,76
1559,Photography,TikTok,Beauty & Cosmetics,885,8,2025-12-12,2025-12-20,1000,0.031,"[""Video"", ""Story""]",False,45-54,Female,10,1.38,0.983,37
1560,Music,Instagram,Finance,1120,8,2025-11-21,2025-11-29,5000,0.05,"[""Reel""]",False,13-17,All,6,3.23,0.934,52
1561,Lifestyle,Facebook,Fashion,1342,33,2026-01-14,2026-02-16,5000,0.045,"[""Reel"", ""Video""]",False,65+,Male,14,3.54,0.883,27
1562,Lifestyle,Twitter,Education,1038,64,2026-01-28,2026-04-02,50000,0.024,"[""Story"", ""Post"", ""Video""]",False,25-34,Female,15,4.03,0.684,22
1563,Parenting,Facebook,Travel & Tourism,643,37,2025-11-20,2025-12-27,50000,0.038,"[""Post"", ""Blog""]",True,45-54,All,11,3.88,0.925,50
1564,Finance,Facebook,Finance,731,50,2025-12-02,2026-01-21,5000,0.029,"[""Video"", ""Blog""]",True,13-17,All,5,3.33,0.747,51
1565,Business,TikTok,E-commerce,1963,57,2025-12-04,2026-01-30,10000,0.029,"[""Post"", ""Story"", ""Reel""]",True,55-64,All,9,4.07,0.748,5
1566,Photography,YouTube,Sports,507,17,2025-11-17,2025-12-04,10000,0.036,"[""Blog""]",False,55-64,Male,14,4.36,0.841,66
1567,Education,Twitter,Finance,1011,86,2025-11-26,2026-02-20,50000,0.035,"[""Blog"", ""Video""]",True,55-64,Female,10,2.16,0.914,9
1568,Health,YouTube,Fashion,4209,7,2025-12-30,2026-01-06,10000,0.013,"[""Video"", ""Blog""]",False,13-17,All,7,3.75,0.788,24
1569,Health,YouTube,Entertainment,1065,10,2026-01-19,2026-01-29,5000,0.033,"[""Video"", ""Blog""]",False,55-64,All,10,2.91,0.856,84
1570,Art,Instagram,Entertainment,522,25,2026-01-20,2026-02-14,5000,0.015,"[""Story"", ""Blog"", ""Reel""]",True,35-44,Male,6,3.63,0.925,80
1571,Pets,Instagram,Food & Beverage,1699,52,2025-12-07,2026-01-28,10000,0.038,"[""Post""]",False,18-24,Male,8,3.14,0.97,23
1572,Art,YouTube,Beauty & Cosmetics,730,36,2025-11-23,2025-12-29,1000,0.039,"[""Blog""]",False,45-54,Female,6,4.35,0.892,14
1573,Sports,Instagram,Travel & Tourism,1954,16,2025-12-15,2025-12-31,5000,0.01,"[""Reel"", ""Video"", ""Story""]",False,25-34,Female,12,3.82,0.789,33
1574,DIY,Twitter,Finance,892,28,2026-01-28,2026-02-25,1000,0.041,"[""Post"", ""Reel"", ""Blog""]",False,35-44,Female,8,2.45,0.795,30
1575,Music,YouTube,Sports,3844,12,2025-12-29,2026-01-10,10000,0.034,"[""Reel"", ""Blog"", ""Story"", ""Post""]",False,18-24,Male,13,3.36,0.92,8
1576,Entertainment,Twitter,Technology,965,22,2026-02-06,2026-02-28,5000,0.046,"[""Post""]",True,45-54,All,7,2.78,0.764,51
1577,Beauty,Instagram,Real Estate,531,35,2025-12-20,2026-01-24,1000,0.013,"[""Story"", ""Blog""]",True,25-34,All,10,3.72,0.667,20
1578,Food,Facebook,E-commerce,2067,27,2025-12-25,2026-01-21,5000,0.02,"[""Post"", ""Story""]",True,65+,Male,11,3.69,0.878,62
1579,Finance,YouTube,Sports,589,21,2026-01-19,2026-02-09,5000,0.028,"[""Video"", ""Reel"", ""Post""]",True,25-34,All,9,3.88,0.88,9
1580,Finance,Twitter,Education,2016,20,2025-12-18,2026-01-07,5000,0.032,"[""Video"", ""Blog"", ""Reel""]",True,13-17,Male,12,2.9,0.745,68
1581,Fitness,Facebook,Technology,3271,21,2026-01-15,2026-02-05,10000,0.038,"[""Story"", ""Blog""]",True,13-17,Female,6,3.16,0.76,77
1582,Technology,TikTok,E-commerce,1012,19,2026-02-06,2026-02-25,5000,0.021,"[""Reel"", ""Post"", ""Story"", ""Blog""]",False,25-34,All,11,3.22,0.619,29
1583,Music,LinkedIn,Gaming,732,20,2025-12-06,2025-12-26,50000,0.046,"[""Story"", ""Video"", ""Blog""]",True,45-54,Female,9,3.11,0.76,36
1584,Fitness,LinkedIn,Gaming,793,23,2026-01-18,2026-02-10,1000,0.027,"[""Story"", ""Video"", ""Blog"", ""Post"", ""Reel""]",True,18-24,Male,10,3.71,0.911,35
1585,Education,Twitter,Sports,10496,7,2025-12-28,2026-01-04,5000,0.016,"[""Blog"", ""Reel""]",False,18-24,Male,10,4.16,0.711,26
1586,Fitness,Facebook,Beauty & Cosmetics,773,59,2026-01-14,2026-03-14,5000,0.033,"[""Reel"", ""Blog"", ""Story""]",True,35-44,Female,9,2.69,0.594,102
1587,Fitness,Twitter,Sports,554,30,2026-02-10,2026-03-12,50000,0.042,"[""Story"", ""Reel"", ""Post""]",False,55-64,Female,10,4.63,0.73,9
1588,Sports,Instagram,E-commerce,947,17,2025-12-08,2025-12-25,50000,0.016,"[""Story"", ""Post"", ""Reel"", ""Blog"", ""Video""]",False,55-64,All,12,4.83,0.753,41
1589,Business,YouTube,Automotive,1273,14,2026-01-15,2026-01-29,10000,0.039,"[""Story"", ""Video""]",False,25-34,Male,12,4.5,0.644,11
1590,Travel,TikTok,Automotive,1154,12,2026-02-05,2026-02-17,10000,0.034,"[""Video"", ""Reel"", ""Blog"", ""Story""]",False,25-34,Female,17,3.73,0.497,80
1591,Fitness,YouTube,Sports,823,48,2025-12-05,2026-01-22,5000,0.017,"[""Post"", ""Story"", ""Reel""]",False,25-34,All,8,3.53,0.701,43
1592,Art,Twitter,Automotive,4724,7,2026-01-31,2026-02-07,10000,0.045,"[""Story""]",False,35-44,Female,8,3.49,0.906,67
1593,Sports,LinkedIn,E-commerce,920,10,2025-12-12,2025-12-22,1000,0.014,"[""Post"", ""Story"", ""Reel""]",False,45-54,All,13,4.68,0.601,46
1594,Gaming,TikTok,Automotive,9301,16,2026-01-09,2026-01-25,5000,0.045,"[""Story"", ""Reel""]",True,18-24,Female,13,3.24,0.913,69
1595,Music,YouTube,Health & Wellness,3933,33,2025-12-06,2026-01-08,50000,0.023,"[""Video"", ""Story""]",False,65+,All,8,4.57,0.452,88
1596,Art,LinkedIn,Automotive,7341,40,2025-12-18,2026-01-27,100000,0.037,"[""Post"", ""Video"", ""Reel"", ""Blog""]",True,65+,Male,9,2.9,0.926,14
1597,Parenting,TikTok,Real Estate,663,10,2026-01-26,2026-02-05,1000,0.036,"[""Video"", ""Reel"", ""Post""]",True,18-24,All,7,2.04,0.883,38
1598,Music,Instagram,Finance,758,56,2025-11-13,2026-01-08,1000,0.04,"[""Reel"", ""Post"", ""Blog""]",True,65+,All,10,4.54,0.835,5
1599,Education,Instagram,Health & Wellness,1338,26,2025-12-29,2026-01-24,1000,0.02,"[""Blog"", ""Story""]",False,55-64,Female,13,2.49,0.739,26
1600,Beauty,TikTok,Automotive,590,86,2025-12-17,2026-03-13,5000,0.048,"[""Reel""]",False,65+,Female,11,2.62,0.954,15
1601,Art,LinkedIn,Health & Wellness,693,38,2026-01-23,2026-03-02,10000,0.043,"[""Post"", ""Story""]",False,13-17,Female,10,4.25,0.839,59
1602,Photography,Instagram,Automotive,1764,14,2025-11-29,2025-12-13,1000,0.031,"[""Video"", ""Post""]",False,13-17,All,15,4.47,0.984,55
1603,Finance,Facebook,Finance,1182,47,2025-11-18,2026-01-04,1000,0.045,"[""Story""]",False,55-64,Female,15,4.17,0.834,17
1604,Technology,TikTok,Food & Beverage,567,27,2025-11-23,2025-12-20,50000,0.043,"[""Post""]",False,18-24,Male,4,4.39,0.59,14
1605,Education,Facebook,Beauty & Cosmetics,1624,11,2026-01-25,2026-02-05,5000,0.018,"[""Video""]",True,25-34,Male,11,2.31,0.847,35
1606,Photography,TikTok,Beauty & Cosmetics,4347,22,2025-11-17,2025-12-09,10000,0.022,"[""Story""]",False,45-54,Male,12,4.76,0.771,31
1607,Education,TikTok,Automotive,2399,9,2026-02-07,2026-02-16,1000,0.038,"[""Post"", ""Blog"", ""Reel"", ""Video""]",False,65+,All,11,3.4,0.916,30
1608,Travel,Instagram,Travel & Tourism,1403,52,2025-12-28,2026-02-18,10000,0.021,"[""Reel"", ""Post""]",True,35-44,All,14,3.3,0.568,43
1609,Business,YouTube,E-commerce,3734,15,2026-02-07,2026-02-22,1000,0.023,"[""Reel"", ""Story"", ""Blog""]",False,13-17,Male,12,4.95,0.559,6
1610,Lifestyle,TikTok,Automotive,2277,11,2025-12-16,2025-12-27,1000,0.037,"[""Story"", ""Blog""]",False,55-64,All,13,4.08,0.856,36
1611,Food,Twitter,Technology,912,65,2025-12-18,2026-02-21,1000,0.042,"[""Post"", ""Reel"", ""Video""]",True,25-34,All,8,3.58,0.853,63
1612,Finance,LinkedIn,Health & Wellness,909,27,2025-11-27,2025-12-24,5000,0.027,"[""Video""]",False,65+,Male,9,4.05,0.859,13
1613,Parenting,TikTok,Travel & Tourism,534,7,2025-12-01,2025-12-08,50000,0.048,"[""Video""]",True,25-34,Female,7,4.51,0.785,20
1614,Finance,LinkedIn,Home & Garden,553,37,2026-01-16,2026-02-22,5000,0.035,"[""Video"", ""Story"", ""Post"", ""Reel""]",True,45-54,All,11,4.35,0.536,118
1615,Sports,YouTube,Fashion,959,17,2026-02-08,2026-02-25,5000,0.011,"[""Post"", ""Reel"", ""Blog""]",True,45-54,All,11,2.46,0.816,58
1616,Parenting,TikTok,Gaming,864,55,2025-12-24,2026-02-17,10000,0.017,"[""Video"", ""Blog"", ""Reel""]",False,18-24,All,6,2.48,0.609,176
1617,Fashion,LinkedIn,Sports,1166,56,2025-11-28,2026-01-23,1000,0.019,"[""Blog"", ""Reel""]",True,35-44,Male,4,3.87,0.792,49
1618,Parenting,YouTube,Travel & Tourism,5711,17,2026-01-05,2026-01-22,100000,0.031,"[""Video""]",True,45-54,Male,7,2.68,0.916,52
1619,Fashion,LinkedIn,Sports,5296,12,2025-12-07,2025-12-19,5000,0.025,"[""Post"", ""Video""]",True,65+,Female,12,4.21,0.933,67
1620,DIY,LinkedIn,Education,3274,47,2025-11-16,2026-01-02,100000,0.025,"[""Reel"", ""Video"", ""Blog""]",False,55-64,All,9,4.21,0.591,23
1621,Fashion,Twitter,Gaming,9632,17,2026-01-12,2026-01-29,100000,0.023,"[""Reel"", ""Blog"", ""Story"", ""Post""]",True,55-64,Female,8,2.73,0.787,72
1622,Health,LinkedIn,Finance,1203,18,2025-11-26,2025-12-14,10000,0.049,"[""Post"", ""Story"", ""Blog"", ""Video""]",False,13-17,All,10,4.73,0.829,45
1623,Parenting,Twitter,Health & Wellness,1782,33,2026-01-20,2026-02-22,1000,0.033,"[""Blog"", ""Video"", ""Story""]",False,13-17,All,11,4.68,0.865,8
1624,Pets,Instagram,Automotive,628,23,2026-01-25,2026-02-17,5000,0.023,"[""Story"", ""Post"", ""Blog""]",False,25-34,All,10,4.47,0.894,24
1625,Technology,Instagram,Beauty & Cosmetics,2230,17,2025-11-30,2025-12-17,50000,0.016,"[""Video"", ""Post"", ""Story""]",False,25-34,Male,13,4.6,0.825,40
1626,DIY,Instagram,Automotive,3082,7,2026-01-19,2026-01-26,5000,0.027,"[""Video"", ""Reel""]",True,45-54,Female,7,2.24,0.744,52
1627,Business,Twitter,Food & Beverage,2212,16,2025-12-27,2026-01-12,5000,0.017,"[""Blog"", ""Story""]",True,13-17,Male,13,1.97,0.797,64
1628,Sports,LinkedIn,Gaming,3559,61,2025-12-08,2026-02-07,1000,0.016,"[""Reel"", ""Blog"", ""Post"", ""Story""]",False,18-24,All,16,4.95,0.708,26
1629,Gaming,Facebook,Finance,1082,24,2026-02-03,2026-02-27,1000,0.031,"[""Post"", ""Blog""]",False,13-17,Male,17,3.45,0.714,62
1630,Food,Instagram,Gaming,966,21,2026-01-17,2026-02-07,5000,0.04,"[""Story"", ""Video""]",False,35-44,Male,8,4.31,0.818,97
1631,Photography,LinkedIn,Automotive,1976,59,2025-11-18,2026-01-16,5000,0.046,"[""Post"", ""Video""]",False,45-54,All,13,4.14,0.77,26
1632,Music,YouTube,Home & Garden,1459,25,2026-01-27,2026-02-21,5000,0.027,"[""Video"", ""Post"", ""Reel"", ""Story""]",True,35-44,All,8,3.81,0.891,71
1633,Art,TikTok,Finance,1024,24,2025-11-14,2025-12-08,10000,0.038,"[""Post""]",False,13-17,Female,12,3.44,0.365,31
1634,DIY,YouTube,Health & Wellness,664,67,2025-12-11,2026-02-16,1000,0.049,"[""Story"", ""Video"", ""Blog"", ""Reel"", ""Post""]",False,18-24,All,12,2.72,0.676,109
1635,Fashion,Facebook,Food & Beverage,654,11,2025-12-31,2026-01-11,1000,0.015,"[""Post"", ""Story""]",False,13-17,All,6,3.52,0.889,18
1636,Fashion,Instagram,Real Estate,2221,46,2025-12-01,2026-01-16,5000,0.013,"[""Video"", ""Post"", ""Reel"", ""Blog"", ""Story""]",False,13-17,Female,6,3.84,0.837,28
1637,Food,Facebook,Home & Garden,592,31,2026-01-14,2026-02-14,1000,0.037,"[""Post"", ""Blog"", ""Story""]",False,25-34,Male,12,4.68,0.917,28
1638,Health,Twitter,Real Estate,4774,25,2026-01-12,2026-02-06,10000,0.017,"[""Reel"", ""Story"", ""Post""]",False,45-54,Female,5,4.36,0.702,183
1639,Fashion,TikTok,Technology,692,76,2026-01-13,2026-03-30,5000,0.037,"[""Blog"", ""Story"", ""Post""]",True,35-44,Female,13,3.6,0.678,14
1640,Technology,YouTube,Technology,691,27,2025-11-29,2025-12-26,5000,0.029,"[""Reel"", ""Video""]",True,65+,All,13,3.77,0.93,41
1641,Music,TikTok,Finance,1152,12,2026-01-17,2026-01-29,1000,0.011,"[""Post""]",False,13-17,Female,9,3.98,0.852,30
1642,Beauty,Twitter,E-commerce,5172,15,2026-01-08,2026-01-23,10000,0.048,"[""Video""]",False,35-44,All,5,2.46,0.931,53
